elevation,slope,rainfall_3day,distance_river,clay_percent,land_cover,population,flooded
1350.7,0.24,23.7,508,52.1,10,150,0
1135.2,1.23,34.0,600,24.3,20,21,1
1482.9,0.58,22.2,800,31.5,30,75,0
1396.2,0.33,69.5,2182,24.0,30,35,0
1213.5,1.51,155.0,600,39.5,30,141,1
1564.9,4.19,10.6,600,16.7,10,91,0
1355.4,1.64,0.5,80,39.9,40,460,0
1183.6,1.5,13.1,672,37.3,30,75,0
1184.6,2.2,20.5,119,18.0,40,461,0
1289.9,1.0,18.9,1602,30.8,50,852,0
1250.0,1.5,10.3,118,50.0,30,87,0
1250.0,1.42,17.3,74,24.0,40,294,0
1292.2,0.4,125.1,4325,65.0,30,103,1
1565.6,3.42,11.5,3394,23.5,10,46,0
1461.5,2.58,12.7,2565,29.0,40,598,0
1199.7,5.0,23.4,2185,44.8,40,185,0
1441.6,0.5,50.2,85,49.0,10,79,0
1334.5,0.28,118.5,344,29.1,30,68,0
1258.8,1.7,37.7,80,30.4,30,106,0
1250.0,0.16,10.3,76,37.5,40,329,0
1137.6,0.15,4.7,611,34.8,40,250,0
1360.6,2.19,25.6,3065,35.9,30,106,0
1233.5,3.16,155.0,3593,57.7,20,85,1
1161.5,17.68,10.2,713,60.5,30,85,0
1490.0,7.4,63.2,20,55.8,40,229,0
1250.0,1.1,34.0,70,35.8,40,407,0
1157.9,1.43,59.6,615,19.4,10,94,1
1334.0,4.03,0.3,1044,25.2,10,0,0
1515.7,5.57,146.7,1760,28.2,30,87,0
1482.8,8.31,15.8,1542,40.4,20,48,0
1323.1,0.11,82.7,600,35.6,40,406,1
1250.0,0.5,2.1,182,22.2,30,69,0
1250.0,0.25,128.7,68,24.8,50,781,1
1162.5,0.74,19.2,20,39.8,40,149,1
1160.6,0.97,7.3,190,25.2,30,80,0
1250.0,2.25,2.2,97,26.8,40,605,0
1589.7,7.58,6.3,800,20.4,30,66,0
1370.4,0.17,45.4,1296,29.0,20,81,0
1440.6,7.95,143.7,600,29.1,90,112,1
1250.0,6.52,25.2,2168,35.5,40,514,0
1279.4,11.85,61.9,222,39.4,10,106,0
1375.4,9.58,105.3,97,62.3,30,62,0
1291.4,1.66,10.7,47,55.7,20,94,0
1141.2,0.42,76.3,2224,47.0,30,132,1
1187.8,4.09,128.0,62,58.5,10,104,1
1625.0,0.52,55.6,1339,25.6,30,5,0
1490.2,0.5,28.3,189,53.0,40,380,0
1400.8,0.43,14.5,766,46.9,40,546,0
1548.6,3.7,3.1,2518,31.8,30,43,0
1469.1,3.47,62.0,2029,53.6,40,280,0
1553.7,1.56,137.9,2578,56.8,10,41,0
1120.8,2.4,16.2,20,20.3,10,36,0
1158.1,0.61,17.1,2711,45.1,40,462,0
1153.9,3.36,9.7,399,33.7,40,446,0
1444.5,2.06,19.5,1730,35.0,10,15,0
1250.0,4.84,16.3,6000,34.5,40,239,0
1137.9,3.25,155.0,2123,44.7,90,119,1
1520.0,0.5,24.4,132,65.0,40,250,0
1618.0,0.22,50.8,117,44.8,20,44,0
1161.4,1.3,10.0,1220,38.1,30,96,0
1465.9,4.22,116.7,384,21.9,80,60,1
1454.1,5.07,46.4,53,33.3,30,29,0
1202.0,1.19,22.6,76,33.1,40,415,0
1128.6,2.18,108.8,2285,36.4,30,0,1
1412.0,11.39,2.6,1253,39.8,40,439,0
1137.6,1.79,2.1,706,35.9,30,21,0
1131.3,0.5,6.1,166,57.7,40,331,1
1620.0,7.38,29.6,33,27.2,30,92,0
1402.1,0.47,11.9,600,31.8,40,482,0
1173.4,10.93,41.1,266,24.8,30,113,0
1265.7,0.99,98.7,65,21.9,30,56,1
1486.0,0.5,1.0,1200,51.1,40,340,0
1406.8,0.5,40.0,1284,29.1,90,8,0
1377.2,0.03,70.6,4635,52.9,50,1164,0
1174.5,0.69,63.1,167,29.2,10,74,1
1171.6,4.18,50.0,600,43.2,40,207,1
1219.8,0.57,33.3,1631,51.6,40,408,0
1158.6,0.29,67.3,4178,21.8,40,604,1
1250.0,0.85,5.0,138,63.0,40,464,1
1707.9,4.89,106.0,294,24.2,90,86,0
1100.0,0.15,84.2,3107,29.9,30,20,1
1599.1,4.59,123.6,413,23.9,40,230,0
1448.5,5.88,1.4,685,35.0,10,57,0
1450.2,1.86,17.6,600,20.0,50,1014,0
1250.0,5.45,9.7,607,33.1,40,299,0
1426.9,0.59,61.4,20,63.2,40,176,0
1148.8,8.04,54.2,600,18.7,40,308,1
1452.3,0.26,127.0,637,48.1,40,404,1
1421.0,3.13,57.3,3899,47.7,40,420,0
1250.0,4.34,129.8,366,36.7,80,75,1
1252.4,1.46,90.0,450,21.7,20,113,0
1416.9,1.5,51.3,66,31.9,90,76,1
1366.1,5.45,3.5,1242,15.7,20,119,0
1539.9,5.83,2.3,241,41.9,40,257,0
1144.0,0.5,1.4,2181,42.2,30,84,0
1250.7,3.94,145.2,600,27.3,30,90,1
1121.8,2.34,15.3,403,23.4,40,311,1
1414.6,0.05,12.3,41,30.6,10,37,0
1538.4,1.11,10.0,206,29.5,80,51,0
1587.0,19.2,13.0,1046,34.9,30,38,0
1156.4,22.0,88.0,510,51.0,30,99,0
1155.8,1.18,21.8,96,31.3,50,1160,1
1101.0,0.41,24.0,72,53.3,40,431,1
1744.8,1.34,20.9,1645,36.7,40,355,0
1159.0,19.05,12.3,1847,33.6,20,45,0
1250.0,0.5,21.5,600,53.7,40,429,0
1167.2,1.53,29.6,600,50.5,30,103,0
1440.6,15.09,107.4,626,17.5,90,66,0
1250.0,1.64,8.3,600,45.6,40,490,0
1426.4,2.56,62.5,600,34.4,40,303,0
1120.5,12.3,31.8,506,20.1,40,182,0
1549.4,0.56,79.7,600,51.7,40,122,0
1503.5,0.78,19.4,875,26.1,40,202,0
1216.7,0.31,16.1,58,15.0,40,446,0
1250.0,0.5,15.7,196,56.2,10,59,0
1465.4,2.69,30.3,1945,41.1,30,104,0
1145.8,8.29,23.7,5776,52.9,30,55,0
1592.2,1.82,54.0,210,20.2,40,450,0
1111.6,0.83,10.0,661,27.4,40,426,1
1387.2,3.61,32.6,3510,35.4,40,369,0
1235.4,0.62,13.3,181,24.9,40,278,0
1681.6,6.02,138.9,3951,58.0,40,303,0
1162.0,2.88,24.7,131,36.0,30,99,0
1168.1,9.78,43.6,169,34.9,10,138,0
1101.2,7.77,115.4,426,48.5,20,149,1
1304.6,7.61,155.0,2709,61.5,10,92,1
1313.2,5.68,25.8,46,35.6,30,67,0
1218.5,0.84,21.0,186,49.3,40,407,0
1250.0,1.4,10.0,597,40.0,20,3,0
1406.5,14.42,43.9,706,29.9,10,81,0
1193.0,1.66,65.7,285,58.5,90,55,1
1368.3,0.31,23.8,86,30.0,90,52,0
1477.2,4.99,27.4,519,32.7,40,344,0
1126.9,3.44,5.2,1190,28.5,10,0,0
1370.0,7.78,18.3,33,53.2,40,145,0
1480.9,3.33,53.7,2306,22.2,40,318,0
1122.9,12.52,155.0,183,27.6,20,19,1
1320.7,0.5,90.0,1869,49.0,40,423,1
1139.1,0.32,87.5,461,36.4,10,98,1
1665.8,0.72,155.0,805,45.9,90,132,1
1738.0,5.14,43.4,4363,34.5,40,292,0
1527.0,0.0,39.1,1293,32.7,30,94,0
1161.8,1.16,108.3,205,26.7,40,282,1
1519.7,0.5,65.6,690,53.8,30,133,0
1143.3,2.01,78.4,600,52.4,50,1498,1
1493.2,19.09,66.8,207,58.1,30,75,0
1442.0,0.93,18.6,89,15.0,10,48,0
1347.9,3.17,2.8,1750,29.8,30,34,0
1354.9,0.91,17.5,161,30.5,30,41,0
1100.0,0.54,19.5,815,59.7,80,107,1
1117.2,4.11,17.9,255,46.3,80,189,1
1145.0,0.76,155.0,600,37.5,30,140,1
1192.6,0.22,37.3,1151,49.1,10,73,0
1150.3,2.35,13.8,111,50.3,40,338,1
1482.7,1.35,69.7,89,20.1,40,485,0
1224.8,9.94,38.9,481,16.1,30,60,0
1285.2,0.5,22.7,600,29.4,40,334,0
1128.2,2.83,38.7,2118,30.7,20,41,0
1100.0,7.47,6.4,600,21.2,30,102,0
1381.8,5.7,39.9,354,30.2,40,491,0
1100.0,1.14,1.9,600,42.3,40,344,0
1443.0,22.0,10.6,600,34.8,40,305,0
1455.4,9.05,40.7,2094,32.6,40,205,0
1419.2,2.35,1.9,299,30.4,40,433,0
1425.5,0.35,5.7,684,22.3,20,59,0
1463.0,18.31,41.0,769,44.3,40,555,0
1727.5,3.06,110.9,48,32.5,40,451,0
1551.8,2.25,13.3,147,44.6,40,260,0
1100.0,0.5,26.7,800,52.9,40,498,1
1170.7,2.15,50.0,4136,49.8,30,130,0
1383.6,1.43,22.4,1335,19.7,10,25,0
1442.4,0.08,12.8,1080,37.7,20,117,0
1450.3,1.25,52.3,427,18.2,40,416,0
1250.0,0.33,119.9,388,15.0,30,96,1
1267.9,0.5,10.0,226,23.1,50,1229,0
1493.3,0.9,12.1,1928,56.0,40,268,0
1263.0,0.11,126.3,20,39.5,40,315,1
1211.4,1.33,14.1,1353,27.5,40,267,0
1473.8,6.5,50.0,2876,37.1,40,273,0
1316.5,15.05,27.7,105,28.2,40,505,0
1168.4,0.55,66.2,784,28.1,40,178,1
1173.3,4.86,99.3,1278,64.4,30,55,1
1462.1,14.96,31.0,600,65.0,10,98,0
1633.3,3.53,50.4,1339,19.0,90,48,0
1250.0,1.45,114.2,685,45.0,40,401,1
1405.0,7.4,41.1,600,46.9,40,181,0
1286.0,1.27,8.1,600,27.9,40,390,0
1647.6,1.14,6.0,2014,18.4,40,266,0
1317.1,9.55,90.0,301,20.7,40,377,0
1250.0,3.28,4.6,1030,20.1,90,0,0
1323.1,3.96,12.6,800,26.2,40,498,0
1530.7,0.54,50.2,484,38.2,40,110,0
1668.5,0.65,70.9,257,37.9,40,253,0
1250.0,1.61,11.6,81,32.5,50,831,0
1533.0,3.66,27.6,663,49.8,40,396,0
1308.0,4.52,10.8,1237,31.1,40,291,0
1250.0,1.7,48.9,32,35.3,10,43,0
1490.4,2.19,55.1,600,45.0,40,273,0
1389.8,1.14,9.5,1923,29.6,30,89,0
1478.9,2.04,4.0,5920,58.2,40,323,0
1258.5,0.26,5.4,800,21.5,40,194,0
1165.7,0.68,16.0,600,51.6,10,66,1
1198.2,1.38,36.8,600,25.4,40,425,0
1439.6,3.72,33.1,600,33.1,40,201,0
1207.9,0.5,90.4,3092,53.2,40,525,1
1352.2,8.98,36.1,649,42.2,40,520,0
1250.0,1.2,104.1,2284,28.8,40,456,1
1467.4,1.49,155.0,46,18.8,40,214,1
1419.2,2.39,10.9,600,48.7,40,605,0
1208.0,5.61,31.8,671,38.8,90,86,0
1305.4,0.24,38.1,33,54.7,30,82,0
1574.1,0.96,9.1,158,45.0,40,450,0
1136.3,3.7,14.0,600,44.6,20,86,0
1234.4,2.15,4.0,6000,51.0,40,263,0
1660.7,2.76,7.3,600,65.0,40,256,0
1394.6,0.73,67.6,800,31.5,40,324,0
1541.7,12.1,90.0,986,46.5,10,141,0
1338.9,6.13,23.3,749,42.7,90,85,0
1490.8,3.47,17.9,2455,26.9,80,59,0
1250.0,11.87,86.9,723,38.4,30,76,0
1336.3,0.5,18.2,4939,29.2,40,526,0
1249.4,1.97,21.1,171,28.8,50,995,0
1646.2,2.04,32.5,335,32.5,40,472,0
1387.9,17.71,117.3,5253,24.6,40,171,0
1155.1,1.28,40.4,600,44.6,40,473,1
1126.9,4.91,42.9,100,51.0,40,469,1
1113.6,0.99,5.5,194,37.8,40,270,1
1380.2,1.18,36.7,600,50.5,40,452,0
1252.0,10.52,20.4,1302,50.2,40,172,0
1250.0,0.39,23.3,181,52.4,50,792,0
1250.0,22.0,15.1,2622,48.2,50,1694,0
1422.0,0.06,68.7,24,55.3,40,328,0
1154.2,2.8,11.1,600,43.6,40,318,0
1427.7,8.64,42.6,2260,37.3,40,519,0
1100.0,3.14,62.6,771,62.2,30,104,1
1250.0,2.27,83.6,646,37.8,40,329,1
1545.0,0.73,7.2,302,32.2,40,342,0
1206.7,0.25,86.7,800,39.0,30,73,1
1250.0,1.71,36.3,907,37.8,40,515,0
1405.0,1.5,90.0,1782,27.2,40,241,0
1250.0,0.5,22.1,600,49.5,80,71,1
1311.8,0.63,68.8,170,39.1,30,120,0
1530.7,0.39,85.1,2162,21.1,40,483,0
1206.6,2.04,10.0,1384,25.9,40,310,0
1463.6,4.9,5.3,262,37.3,40,311,0
1521.5,2.21,5.0,1938,19.5,90,1,0
1250.0,4.43,12.3,600,25.3,40,493,0
1638.8,2.05,61.2,177,34.2,40,544,0
1168.2,3.24,58.4,600,41.1,40,142,1
1208.1,0.63,2.2,48,37.3,10,137,0
1179.9,6.61,46.5,391,41.4,40,214,1
1306.7,1.12,24.3,800,21.1,40,323,0
1571.5,5.13,10.0,600,33.9,40,339,0
1375.7,1.69,24.6,1382,27.2,10,81,0
1475.4,1.7,31.8,1774,55.1,30,90,0
1440.4,2.92,15.7,1383,42.4,40,296,0
1401.2,2.85,17.8,600,49.9,30,69,0
1362.4,0.65,109.4,4915,43.2,80,73,0
1250.0,0.44,17.9,600,32.0,40,144,0
1123.7,0.19,10.6,78,27.1,10,171,0
1153.9,1.04,67.6,3994,40.9,40,189,0
1399.0,0.78,143.1,55,29.3,40,202,1
1299.2,1.35,16.0,1155,15.0,30,123,0
1445.0,0.14,6.4,600,52.0,10,77,0
1648.1,1.37,18.4,542,47.6,20,97,0
1100.0,0.38,129.6,600,27.4,20,109,1
1191.1,1.24,24.9,65,56.8,40,339,1
1147.7,0.35,11.6,1065,63.3,40,335,1
1206.1,1.11,84.1,600,53.5,30,163,0
1355.2,2.33,28.0,380,43.5,40,367,0
1699.4,0.09,15.4,580,30.2,50,1795,0
1497.2,1.69,40.1,4656,19.2,40,188,0
1450.3,0.22,23.4,727,23.9,40,221,0
1389.0,9.73,14.9,159,25.2,30,59,0
1492.3,0.18,1.7,211,51.8,10,44,0
1187.3,0.14,10.1,2132,22.0,30,220,0
1522.5,0.17,53.3,800,28.3,40,296,0
1165.6,10.79,44.0,1914,34.1,40,374,0
1471.5,2.9,71.4,1862,35.0,90,36,0
1199.2,5.31,39.6,475,28.0,40,248,0
1230.4,1.91,10.0,1834,24.5,40,292,0
1621.9,0.86,37.1,32,21.5,40,289,0
1154.9,7.38,51.1,21,27.7,20,112,0
1407.5,4.35,39.3,20,26.8,40,452,0
1152.4,0.19,40.0,600,41.2,30,38,1
1587.2,1.39,50.0,600,65.0,20,27,0
1161.0,8.18,19.9,2749,30.0,20,94,0
1375.0,2.33,33.9,224,21.8,90,85,0
1748.1,8.51,76.3,600,41.5,40,383,0
1146.6,0.34,7.6,2411,31.9,20,78,0
1385.2,2.49,25.3,600,34.9,30,78,0
1250.0,0.67,18.9,1360,28.8,30,110,0
1327.9,0.0,5.7,529,41.0,10,164,0
1604.9,0.04,40.0,600,48.9,10,0,0
1384.5,0.85,41.5,2070,31.1,40,301,0
1162.8,3.27,50.0,262,42.4,40,482,1
1161.4,0.15,15.3,533,23.0,90,97,1
1370.0,0.5,39.0,269,47.8,10,85,0
1463.8,1.05,43.0,64,23.0,50,1609,0
1250.0,5.72,10.2,132,37.9,30,30,0
1376.9,0.32,5.1,600,29.6,30,119,0
1482.3,0.6,19.4,35,55.8,20,82,0
1538.7,4.65,34.6,1310,60.6,90,136,0
1511.8,1.19,34.6,2542,26.4,90,144,0
1625.3,0.63,9.7,169,36.9,50,1608,0
1144.3,1.07,35.6,564,37.5,10,120,1
1427.2,0.26,1.6,3889,43.5,40,248,0
1126.9,11.37,11.7,1643,39.9,40,420,0
1148.1,1.97,23.2,382,31.4,20,131,0
1393.3,1.75,67.1,252,54.5,30,33,0
1358.9,1.8,58.8,600,33.0,40,515,0
1141.3,3.34,55.4,203,60.3,40,251,1
1133.4,0.42,107.6,459,64.4,40,402,1
1250.0,4.65,21.1,917,33.7,40,405,0
1596.3,3.45,30.6,288,18.2,40,356,0
1250.0,1.17,36.2,4333,27.3,40,502,0
1207.0,2.7,18.5,600,65.0,40,545,0
1168.0,0.29,64.9,138,32.3,20,120,1
1291.7,2.42,43.1,4895,29.6,40,77,0
1487.1,1.46,23.8,767,37.1,30,91,0
1357.2,0.65,98.3,117,52.1,30,110,1
1246.6,2.02,32.2,615,56.7,10,106,0
1368.1,0.14,85.1,1089,27.7,40,568,0
1518.6,0.33,3.4,24,59.2,10,72,0
1529.2,1.49,23.3,204,15.0,80,50,0
1170.8,5.2,11.3,5735,55.2,40,377,0
1419.1,1.29,8.3,310,40.0,90,42,0
1449.4,1.68,78.9,3527,62.5,30,65,0
1446.7,4.14,45.3,661,31.3,40,186,0
1603.6,0.5,121.1,77,59.2,90,60,1
1236.1,1.7,77.4,800,16.5,30,71,0
1177.0,0.57,85.2,3869,47.8,10,69,1
1573.6,2.31,4.3,1276,64.5,40,498,0
1173.9,2.93,45.8,1728,56.8,30,36,0
1696.7,2.33,12.1,1971,54.1,30,120,0
1336.4,0.77,11.2,600,35.6,90,135,0
1610.5,5.61,19.2,600,26.6,40,402,0
1482.6,3.51,22.6,679,23.7,40,330,0
1555.7,0.77,90.0,300,48.2,10,63,0
1583.8,0.34,5.3,1086,40.5,20,87,0
1338.0,0.5,1.1,535,24.2,30,49,0
1464.3,1.26,16.1,20,26.4,40,445,0
1178.9,1.22,15.9,1747,57.4,40,574,0
1234.2,1.99,81.3,600,26.2,10,25,0
1635.3,6.43,20.3,800,26.4,80,85,0
1350.3,0.5,81.4,1224,52.2,40,241,0
1500.1,1.4,15.6,885,17.8,10,91,0
1174.9,0.5,43.4,600,16.2,40,539,1
1174.6,2.13,29.4,600,51.8,10,94,1
1446.8,1.29,64.3,27,21.4,40,422,0
1140.1,3.36,24.6,77,39.9,40,523,0
1250.0,0.5,39.7,59,25.4,90,67,1
1147.4,3.47,59.9,800,34.0,30,54,1
1284.0,10.64,18.7,3931,28.7,20,127,0
1170.1,0.59,77.6,1669,31.5,10,148,1
1121.4,6.76,3.6,600,29.8,10,82,0
1607.8,0.68,53.3,1680,37.2,40,670,0
1100.0,4.93,59.7,3034,32.1,40,248,0
1183.0,2.91,5.5,797,24.4,90,92,1
1304.9,1.32,34.3,2486,27.0,30,70,0
1678.8,0.43,6.9,412,23.8,40,50,0
1370.1,0.7,58.7,67,40.9,10,71,0
1380.9,2.51,4.5,600,57.9,50,1661,0
1451.3,2.96,5.0,352,24.7,10,26,0
1190.3,1.15,14.8,1439,33.1,40,394,0
1346.7,2.86,8.7,600,30.7,30,58,0
1399.4,1.71,11.7,451,52.4,20,129,0
1387.9,0.69,88.0,1156,40.1,40,278,0
1250.0,6.85,34.3,5361,55.6,50,1081,0
1498.8,3.23,2.0,90,53.1,40,453,0
1155.1,5.93,5.0,30,31.9,30,150,0
1124.1,1.85,85.6,600,29.1,30,34,1
1284.7,3.47,62.8,800,34.8,20,55,0
1262.4,0.53,15.8,689,56.0,40,335,0
1158.4,0.78,15.1,634,56.0,10,50,1
1173.3,2.72,5.2,3804,56.9,50,1149,0
1100.0,7.2,44.5,1341,33.5,40,262,1
1587.3,20.49,26.5,600,34.9,40,231,0
1502.0,2.22,51.0,48,36.6,40,60,0
1874.0,3.83,44.9,576,49.6,40,301,0
1178.2,17.53,32.5,600,35.6,30,153,0
1390.4,1.21,55.9,386,25.8,30,62,0
1489.8,0.49,0.8,227,15.0,20,42,0
1218.5,0.14,25.1,230,55.0,40,195,0
1372.9,4.92,6.7,600,23.5,10,108,0
1163.4,3.46,6.9,20,55.0,40,211,1
1250.0,1.37,20.2,69,26.9,20,81,0
1231.5,2.59,19.8,600,50.6,50,1159,0
1383.8,3.06,11.1,581,42.8,40,291,0
1580.4,17.67,28.7,1524,28.1,50,1474,0
1447.4,2.16,155.0,800,29.0,10,93,0
1168.5,3.7,9.3,255,29.6,40,479,0
1119.4,4.82,151.2,601,35.0,50,712,1
1250.0,0.31,1.2,980,40.1,10,63,0
1180.2,3.1,132.0,600,51.0,90,71,1
1276.1,0.77,142.4,772,24.4,30,100,1
1449.3,7.28,105.9,600,18.7,30,92,0
1163.8,0.23,26.0,74,16.9,40,276,1
1100.0,7.58,25.7,3612,39.2,10,41,0
1295.9,0.5,2.9,127,50.9,50,709,0
1415.3,4.31,139.4,1134,30.9,30,105,0
1100.0,7.06,41.3,2325,43.7,40,322,1
1280.8,3.95,26.8,1893,36.2,40,488,0
1148.2,1.14,83.7,66,54.7,40,603,1
1252.3,1.23,121.6,600,65.0,30,78,1
1574.8,3.12,41.6,2364,63.8,40,353,0
1167.2,8.18,5.1,600,30.4,10,43,0
1100.0,3.16,17.8,177,35.2,40,266,1
1228.0,0.5,19.7,78,65.0,80,100,1
1100.0,6.43,150.0,600,53.2,10,105,1
1357.0,2.13,18.7,800,34.9,10,37,0
1634.2,1.82,39.6,779,22.7,40,228,0
1487.7,0.08,60.2,1841,25.1,10,21,0
1300.1,3.97,29.4,128,48.7,20,119,0
1138.8,1.1,7.1,600,35.7,20,117,0
1517.0,9.01,110.5,296,64.2,40,236,0
1655.0,1.02,7.2,146,42.8,30,140,0
1374.0,9.41,4.9,391,45.8,40,177,0
1329.0,0.51,56.9,178,57.8,40,414,1
1194.3,16.95,45.9,277,37.8,40,302,0
1610.8,2.4,8.1,22,32.6,80,111,0
1262.2,1.13,93.4,399,35.3,40,311,1
1306.5,12.36,10.7,652,58.7,30,70,0
1191.7,3.66,20.3,763,25.8,30,119,0
1199.1,0.56,50.3,118,29.9,40,531,1
1504.8,3.1,25.6,1019,23.4,80,109,0
1250.0,8.3,76.3,365,56.9,40,169,0
1158.4,0.29,20.3,785,44.9,30,91,0
1473.2,2.47,22.4,114,22.9,50,1408,0
1405.2,2.34,13.6,633,35.0,40,259,0
1463.8,9.11,49.1,600,39.9,20,42,0
1179.8,1.94,94.7,600,44.3,40,409,1
1584.3,8.35,90.0,2265,19.8,30,83,0
1209.2,2.68,143.9,255,50.0,40,423,1
1352.2,1.56,105.1,1689,46.2,30,162,0
1368.3,2.85,21.0,1238,29.7,10,43,0
1583.7,0.13,21.9,2721,63.4,40,234,0
1202.0,3.3,3.3,81,30.2,40,297,0
1174.3,1.48,29.0,600,34.1,30,51,0
1195.6,4.24,49.1,687,54.5,30,92,0
1521.0,3.61,12.1,381,42.2,40,197,0
1143.6,0.64,0.8,338,43.3,40,386,1
1250.0,1.02,23.0,191,54.7,10,151,0
1250.0,0.67,14.6,1692,34.7,40,182,0
1234.8,16.94,24.0,4553,30.4,80,18,0
1276.3,0.5,59.5,600,28.7,40,604,0
1179.4,4.99,18.6,145,51.5,10,122,0
1132.6,0.72,16.7,76,35.1,30,45,1
1293.9,1.35,51.5,228,34.0,10,144,0
1250.0,0.07,146.8,600,53.1,30,103,1
1144.6,1.45,12.2,1389,54.4,40,272,0
1196.9,0.03,12.7,288,36.1,10,54,0
1524.2,1.92,155.0,353,38.0,30,59,1
1253.5,3.61,10.0,800,35.8,40,387,0
1131.9,11.96,82.1,616,51.6,50,1037,0
1277.7,0.06,42.2,775,29.3,30,57,0
1310.5,4.51,137.0,308,54.4,40,388,1
1272.1,0.86,11.2,922,39.9,40,96,0
1182.8,0.97,63.4,600,53.4,40,464,1
1278.0,8.7,34.3,113,22.4,50,1440,0
1184.3,1.33,2.2,600,33.4,10,94,0
1375.2,6.21,41.9,600,65.0,40,489,0
1168.0,1.9,11.7,656,37.8,40,463,0
1131.1,0.52,19.0,2238,18.9,50,1145,0
1275.8,1.89,27.9,600,27.9,20,67,0
1250.0,15.1,7.5,735,43.6,30,95,0
1365.6,0.57,18.8,402,49.1,10,180,0
1495.1,0.35,20.0,110,31.0,40,235,0
1438.0,5.84,21.4,600,32.0,50,1302,0
1430.6,1.14,65.3,600,43.3,40,397,0
1165.9,13.13,100.4,600,44.7,10,107,1
1124.3,0.5,66.5,1596,21.6,10,63,1
1513.9,1.51,13.6,136,54.5,40,31,0
1561.8,8.27,6.6,2008,28.6,90,29,0
1290.3,3.9,22.8,161,26.1,40,130,0
1204.7,1.26,106.8,800,45.3,40,388,1
1100.0,3.47,10.0,141,50.4,40,584,0
1478.8,0.5,90.0,2020,42.8,90,92,1
1461.4,1.46,53.1,4256,53.1,40,298,0
1490.4,0.6,6.7,715,54.3,30,95,0
1249.3,4.96,17.3,3514,48.9,40,281,0
1147.3,2.9,35.7,179,32.2,40,346,1
1623.4,1.66,16.0,3673,59.4,40,479,0
1514.9,1.27,22.7,2956,28.4,90,131,0
1388.0,0.5,6.8,885,36.5,30,72,0
1479.0,0.9,60.6,640,42.1,40,431,0
1477.4,16.12,44.5,600,43.8,40,527,0
1542.2,2.32,90.0,954,32.0,80,112,1
1426.3,2.61,155.0,216,42.1,20,114,1
1152.9,0.7,79.5,695,50.4,40,151,1
1389.6,17.26,4.8,2170,55.8,10,73,0
1186.5,6.89,26.0,2360,44.4,30,124,0
1349.8,9.45,50.5,153,31.0,30,67,0
1100.0,2.35,70.0,2850,60.4,40,250,1
1855.8,0.71,155.0,2144,46.0,90,107,0
1553.4,1.95,79.5,91,65.0,10,150,0
1100.0,1.08,15.6,776,52.7,20,68,1
1654.3,15.89,61.5,522,26.6,30,108,0
1194.8,7.94,6.0,600,24.0,40,376,0
1482.6,14.11,9.2,600,54.6,10,123,0
1281.4,0.22,51.4,2287,45.5,90,94,0
1250.0,0.8,65.3,151,37.4,40,394,0
1188.1,1.8,90.0,3924,16.5,40,406,0
1432.4,0.66,17.0,79,34.7,40,401,0
1100.0,0.55,10.0,1586,20.2,40,452,0
1529.7,22.0,59.0,110,44.3,50,850,0
1175.6,9.46,56.4,176,60.0,50,842,0
1490.9,1.32,24.9,92,44.2,20,93,0
1356.4,1.41,36.0,3238,51.8,50,736,0
1250.0,1.49,90.0,122,37.4,40,205,1
1698.2,4.32,81.2,4307,23.3,30,111,0
1250.0,0.5,85.8,96,23.8,40,358,0
1156.4,0.1,155.0,63,61.2,30,74,1
1183.0,1.24,121.0,743,15.0,40,364,1
1146.1,0.94,14.9,228,18.5,40,375,1
1285.6,5.53,1.7,25,21.1,10,20,0
1501.8,0.67,28.6,659,28.4,20,53,0
1175.7,0.17,25.3,419,65.0,90,116,1
1645.3,2.17,10.0,61,57.4,40,327,0
1500.5,0.91,151.5,600,29.0,30,47,1
1144.2,6.65,14.4,600,35.0,80,61,1
1440.0,8.42,40.0,600,24.8,80,132,0
1444.1,14.68,4.8,202,33.1,10,78,0
1190.4,9.96,75.4,88,49.3,30,85,1
1106.7,0.99,2.8,82,41.9,80,96,1
1463.1,0.36,26.4,202,44.3,20,136,0
1806.4,2.18,82.2,156,23.4,40,239,0
1141.1,1.18,25.7,600,15.6,30,9,0
1361.7,1.47,10.4,220,33.8,40,327,0
1214.8,3.76,90.0,600,39.8,20,138,1
1646.3,6.5,7.1,600,51.2,40,159,0
1631.3,9.86,68.4,600,20.0,10,89,0
1684.7,0.61,50.5,292,32.1,30,94,0
1210.0,0.5,59.9,3673,20.5,20,7,0
1103.0,2.49,39.8,2580,52.9,30,1,0
1434.6,1.16,33.9,55,64.3,50,1715,0
1214.2,13.6,0.7,3048,24.0,80,131,0
1130.8,5.96,5.2,20,33.7,40,254,0
1136.0,2.2,33.5,140,56.9,40,172,1
1832.9,0.03,39.3,60,65.0,30,105,0
1201.6,6.66,53.3,56,38.0,30,146,0
1250.0,4.95,32.6,1938,23.2,30,77,0
1175.2,0.04,8.9,94,53.0,40,334,1
1472.1,0.38,33.2,166,28.0,30,160,0
1203.4,8.78,32.1,901,62.5,90,69,1
1130.0,2.85,59.6,600,27.9,40,534,1
1322.5,1.04,103.8,600,54.4,90,36,1
1100.0,4.53,11.0,46,55.5,40,650,1
1404.0,0.48,12.1,600,53.6,40,429,0
1388.9,2.76,44.4,690,28.0,30,128,0
1250.0,7.28,20.4,2141,27.2,40,402,0
